"date","Item","Element","Value"
2010-08-31,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",10.5
2010-08-31,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-3.5527136788005e-15
2010-08-31,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",16.1
2010-08-31,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",18.2
2010-08-31,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",9.2
2010-08-31,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",52.3
2010-08-31,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-5.6
2010-08-31,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",14.7
2010-08-31,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-6.5
2010-08-31,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-6.5
2010-08-31,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",-1.30000000000001
2010-08-31,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",6.8
2010-08-31,"EURO FX - CME","Speculators net position (% of OI)",-17.5
2010-08-31,"JAPANESE YEN - CME","Speculators net position (% of OI)",51.4
2010-08-31,"MEXICAN PESO - CME","Speculators net position (% of OI)",50.3
2010-08-31,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",-19
2010-08-31,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",-33.1
2010-08-31,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",43.9
2010-08-31,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-20.7
2010-08-31,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",10.2
2010-08-31,"SWISS FRANC - CME","Speculators net position (% of OI)",49.8
2010-08-31,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",10.3
2010-08-31,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",14.3
2010-08-31,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-33.1
2010-09-07,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-13.1
2010-09-07,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",1.1
2010-09-07,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-15.2
2010-09-07,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-19
2010-09-07,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-8
2010-09-07,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-55.1
2010-09-07,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",16
2010-09-07,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-19.4
2010-09-07,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",13.9
2010-09-07,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",12.3
2010-09-07,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-3.7
2010-09-07,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-7.3
2010-09-07,"EURO FX - CME","Smart money net position (% of OI)",17.5
2010-09-07,"JAPANESE YEN - CME","Smart money net position (% of OI)",-49.5
2010-09-07,"MEXICAN PESO - CME","Smart money net position (% of OI)",-36.5
2010-09-07,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",18
2010-09-07,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",33
2010-09-07,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-41.2
2010-09-07,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",23.3
2010-09-07,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-11.5
2010-09-07,"SWISS FRANC - CME","Smart money net position (% of OI)",-42.8
2010-09-07,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",-8.5
2010-09-07,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-16.1
2010-09-07,"VIX FUTURES - CBOE","Smart money net position (% of OI)",26.6
2010-09-07,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",12.9
2010-09-07,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-0.999999999999998
2010-09-07,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",15.2
2010-09-07,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",19
2010-09-07,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",8
2010-09-07,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",54.9
2010-09-07,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-16.1
2010-09-07,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",19.4
2010-09-07,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-13.9
2010-09-07,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-12.3
2010-09-07,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",3.6
2010-09-07,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",7.3
2010-09-07,"EURO FX - CME","Speculators net position (% of OI)",-17.4
2010-09-07,"JAPANESE YEN - CME","Speculators net position (% of OI)",49.6
2010-09-07,"MEXICAN PESO - CME","Speculators net position (% of OI)",36.5
2010-09-07,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",-18.1
2010-09-07,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",-33.2
2010-09-07,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",41.2
2010-09-07,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-23.3
2010-09-07,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",11.5
2010-09-07,"SWISS FRANC - CME","Speculators net position (% of OI)",42.9
2010-09-07,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",8.5
2010-09-07,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",16.2
2010-09-07,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-26.6
2010-09-14,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-12.9
2010-09-14,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",1.4
2010-09-14,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-15.5
2010-09-14,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-17.4
2010-09-14,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-7.7
2010-09-14,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-72
2010-09-14,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",11.8
2010-09-14,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-33.4
2010-09-14,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",4.7
2010-09-14,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",4.7
2010-09-14,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-9.6
2010-09-14,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-8.4
2010-09-14,"EURO FX - CME","Smart money net position (% of OI)",15
2010-09-14,"JAPANESE YEN - CME","Smart money net position (% of OI)",-56.5
2010-09-14,"MEXICAN PESO - CME","Smart money net position (% of OI)",-47.7
2010-09-14,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",4.7
2010-09-14,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",16.3
2010-09-14,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-60.9
2010-09-14,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",8.9
2010-09-14,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-11.9
2010-09-14,"SWISS FRANC - CME","Smart money net position (% of OI)",-46.3
2010-09-14,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",14.2
2010-09-14,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-19.2
2010-09-14,"VIX FUTURES - CBOE","Smart money net position (% of OI)",30.2
2010-09-14,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",12.9
2010-09-14,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",-1.6
2010-09-14,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",15.5
2010-09-14,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",17.3
2010-09-14,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",7.6
2010-09-14,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",72
2010-09-14,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-11.7
2010-09-14,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",33.3
2010-09-14,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-4.7
2010-09-14,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-4.7
2010-09-14,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",9.6
2010-09-14,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",8.3
2010-09-14,"EURO FX - CME","Speculators net position (% of OI)",-15
2010-09-14,"JAPANESE YEN - CME","Speculators net position (% of OI)",56.5
2010-09-14,"MEXICAN PESO - CME","Speculators net position (% of OI)",47.8
2010-09-14,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",-4.7
2010-09-14,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",-16.2
2010-09-14,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",60.8
2010-09-14,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",-8.9
2010-09-14,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",11.9
2010-09-14,"SWISS FRANC - CME","Speculators net position (% of OI)",46.5
2010-09-14,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-14.3
2010-09-14,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",19.2
2010-09-14,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-30.3
2010-09-21,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-14.5
2010-09-21,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-3.6
2010-09-21,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-16.7
2010-09-21,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-17.7
2010-09-21,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.1
2010-09-21,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-73.3
2010-09-21,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",10.4
2010-09-21,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-52.7
2010-09-21,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",4
2010-09-21,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",4
2010-09-21,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-15.8
2010-09-21,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-17.9
2010-09-21,"EURO FX - CME","Smart money net position (% of OI)",3.8
2010-09-21,"JAPANESE YEN - CME","Smart money net position (% of OI)",-50.4
2010-09-21,"MEXICAN PESO - CME","Smart money net position (% of OI)",-61.1
2010-09-21,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-12.2
2010-09-21,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-12.2
2010-09-21,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-63
2010-09-21,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-0.399999999999999
2010-09-21,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-26.1
2010-09-21,"SWISS FRANC - CME","Smart money net position (% of OI)",-44.1
2010-09-21,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",21.1
2010-09-21,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-20.7
2010-09-21,"VIX FUTURES - CBOE","Smart money net position (% of OI)",34.1
2010-09-21,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",14.5
2010-09-21,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",3.6
2010-09-21,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",16.6
2010-09-21,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",17.8
2010-09-21,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",5.1
2010-09-21,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",73.3
2010-09-21,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",-10.2
2010-09-21,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",52.8
2010-09-21,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",-3.9
2010-09-21,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",-3.9
2010-09-21,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",15.8
2010-09-21,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",17.9
2010-09-21,"EURO FX - CME","Speculators net position (% of OI)",-3.8
2010-09-21,"JAPANESE YEN - CME","Speculators net position (% of OI)",50.3
2010-09-21,"MEXICAN PESO - CME","Speculators net position (% of OI)",61.2
2010-09-21,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",12.3
2010-09-21,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",12.3
2010-09-21,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",63
2010-09-21,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",0.300000000000002
2010-09-21,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",25.9
2010-09-21,"SWISS FRANC - CME","Speculators net position (% of OI)",44.1
2010-09-21,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-21.1
2010-09-21,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",20.6
2010-09-21,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-34.1
2010-09-28,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-16.6
2010-09-28,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-1.8
2010-09-28,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-18.3
2010-09-28,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-18.6
2010-09-28,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.7
2010-09-28,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-74.4
2010-09-28,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-4
2010-09-28,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-58.1
2010-09-28,"DJIA Consolidated - CBoT","Smart money net position (% of OI)",-9.2
2010-09-28,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Smart money net position (% of OI)",-9.2
2010-09-28,"E-MINI S&P 400 STOCK INDEX - CME","Smart money net position (% of OI)",-18.4
2010-09-28,"E-MINI S&P 500 STOCK INDEX - CME","Smart money net position (% of OI)",-19.5
2010-09-28,"EURO FX - CME","Smart money net position (% of OI)",-17.3
2010-09-28,"JAPANESE YEN - CME","Smart money net position (% of OI)",-51.3
2010-09-28,"MEXICAN PESO - CME","Smart money net position (% of OI)",-70.7
2010-09-28,"NASDAQ-100 Consolidated - CME","Smart money net position (% of OI)",-23.2
2010-09-28,"NASDAQ-100 STOCK INDEX (MINI) - CME","Smart money net position (% of OI)",-23.2
2010-09-28,"NEW ZEALAND DOLLAR - CME","Smart money net position (% of OI)",-61.9
2010-09-28,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Smart money net position (% of OI)",-2.7
2010-09-28,"S&P 500 Consolidated - CME","Smart money net position (% of OI)",-27.9
2010-09-28,"SWISS FRANC - CME","Smart money net position (% of OI)",-43.6
2010-09-28,"U.S. DOLLAR INDEX - ICE","Smart money net position (% of OI)",15.4
2010-09-28,"U.S. TREASURY BONDS - CBoT","Smart money net position (% of OI)",-20
2010-09-28,"VIX FUTURES - CBOE","Smart money net position (% of OI)",38.7
2010-09-28,"10-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",16.7
2010-09-28,"2-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",1.8
2010-09-28,"3-MONTH EURODOLLARS - CME","Speculators net position (% of OI)",18.2
2010-09-28,"30-DAY FEDERAL FUNDS - CBoT","Speculators net position (% of OI)",18.6
2010-09-28,"5-YEAR U.S. TREASURY NOTES - CBoT","Speculators net position (% of OI)",5.9
2010-09-28,"AUSTRALIAN DOLLAR - CME","Speculators net position (% of OI)",74.4
2010-09-28,"BRITISH POUND STERLING - CME","Speculators net position (% of OI)",4
2010-09-28,"CANADIAN DOLLAR - CME","Speculators net position (% of OI)",58
2010-09-28,"DJIA Consolidated - CBoT","Speculators net position (% of OI)",9.3
2010-09-28,"DOW JONES INDUSTRIAL AVG- x $5 - CBoT","Speculators net position (% of OI)",9.3
2010-09-28,"E-MINI S&P 400 STOCK INDEX - CME","Speculators net position (% of OI)",18.3
2010-09-28,"E-MINI S&P 500 STOCK INDEX - CME","Speculators net position (% of OI)",19.5
2010-09-28,"EURO FX - CME","Speculators net position (% of OI)",17.2
2010-09-28,"JAPANESE YEN - CME","Speculators net position (% of OI)",51.4
2010-09-28,"MEXICAN PESO - CME","Speculators net position (% of OI)",70.7
2010-09-28,"NASDAQ-100 Consolidated - CME","Speculators net position (% of OI)",23.2
2010-09-28,"NASDAQ-100 STOCK INDEX (MINI) - CME","Speculators net position (% of OI)",23.2
2010-09-28,"NEW ZEALAND DOLLAR - CME","Speculators net position (% of OI)",62
2010-09-28,"NIKKEI STOCK AVERAGE YEN DENOM - CME","Speculators net position (% of OI)",2.7
2010-09-28,"S&P 500 Consolidated - CME","Speculators net position (% of OI)",28.1
2010-09-28,"SWISS FRANC - CME","Speculators net position (% of OI)",43.8
2010-09-28,"U.S. DOLLAR INDEX - ICE","Speculators net position (% of OI)",-15.3
2010-09-28,"U.S. TREASURY BONDS - CBoT","Speculators net position (% of OI)",20
2010-09-28,"VIX FUTURES - CBOE","Speculators net position (% of OI)",-38.7
2010-10-05,"10-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-17.8
2010-10-05,"2-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-1.5
2010-10-05,"3-MONTH EURODOLLARS - CME","Smart money net position (% of OI)",-19.3
2010-10-05,"30-DAY FEDERAL FUNDS - CBoT","Smart money net position (% of OI)",-16.5
2010-10-05,"5-YEAR U.S. TREASURY NOTES - CBoT","Smart money net position (% of OI)",-5.9
2010-10-05,"AUSTRALIAN DOLLAR - CME","Smart money net position (% of OI)",-74.9
2010-10-05,"BRITISH POUND STERLING - CME","Smart money net position (% of OI)",-19.2
2010-10-05,"CANADIAN DOLLAR - CME","Smart money net position (% of OI)",-59.3
